"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"37293","19","2","55988","4","","","345","2018-05-17 13:43:27.237000000"
"37293","19","3","57225","3","","","340","2019-09-23 18:01:31.917000000"
"37295","13","1","","","37294","4","364","2017-11-17 01:16:22.600000000"
"37295","13","2","55793","4","","","364","2017-12-01 18:58:00.747000000"
"37295","13","3","57607","3","","","364","2019-11-11 18:26:35.747000000"
"37295","15","1","","","37294","4","364","2017-11-17 01:16:22.600000000"
"37295","15","2","55793","4","","","364","2017-12-01 18:58:00.747000000"
"37295","15","3","57607","3","","","364","2019-11-11 18:26:35.747000000"
"37295","17","1","","","37294","4","364","2017-11-17 01:16:22.600000000"
"37295","17","2","55793","4","","","364","2017-12-01 18:58:00.747000000"
"37295","17","3","57607","3","","","364","2019-11-11 18:26:35.747000000"
"37295","21","1","57607","9","","","360","2021-05-19 17:34:31.970000000"
"37295","21","2","58783","4","","","360","2021-05-19 17:33:52.670000000"
"37295","21","3","","","38631","4","360","2021-05-19 17:34:49.770000000"
"37299","13","1","","","37298","4","364","2017-11-17 02:01:05.280000000"
"37299","13","2","55778","4","","","364","2017-12-01 19:31:53.753000000"
"37299","13","3","57516","3","","","364","2019-10-29 17:02:30.273000000"
"37299","16","1","","","37298","4","364","2017-11-17 02:01:05.280000000"
"37299","16","2","55778","4","","","364","2017-12-01 19:31:53.753000000"
"37299","16","3","57516","3","","","364","2019-10-29 17:02:30.273000000"
"37299","17","1","","","37298","4","364","2017-11-17 02:01:05.280000000"
"37299","17","2","55778","4","","","364","2017-12-01 19:31:53.753000000"
"37299","17","3","57516","3","","","364","2019-10-29 17:02:30.273000000"
"37299","21","1","","","37298","4","364","2017-11-17 02:01:05.280000000"
"37299","21","2","55778","4","","","364","2017-12-01 19:31:53.753000000"
"37299","21","3","57516","3","","","364","2019-10-29 17:02:30.273000000"
"37301","15","1","","","37300","4","364","2018-12-17 22:17:46.860000000"
"37301","15","2","56251","13","","","364","2019-03-13 21:47:09.747000000"
"37301","15","3","57338","4","","","364","2019-09-24 14:33:14.650000000"
"37305","20","1","55839","5","","","364","2018-05-15 20:55:56.870000000"
"37305","20","2","","","37304","4","364","2018-05-15 20:56:35.287000000"
"37305","20","3","56371","6","","","364","2019-10-28 04:45:34.193000000"
"37305","22","1","55839","5","","","364","2018-05-15 20:55:56.870000000"
"37305","22","2","","","37304","4","364","2018-05-15 20:56:35.287000000"
"37305","22","3","56371","6","","","364","2019-10-28 04:45:34.193000000"
"37305","23","1","55839","5","","","364","2018-05-15 20:55:56.870000000"
"37305","23","2","","","37304","4","364","2018-05-15 20:56:35.287000000"
"37305","23","3","56371","6","","","364","2019-10-28 04:45:34.193000000"
"37305","24","1","55839","5","","","364","2018-05-15 20:55:56.870000000"
"37305","24","2","","","37304","4","364","2018-05-15 20:56:35.287000000"
"37305","24","3","56371","6","","","364","2019-10-28 04:45:34.193000000"
"37311","11","1","","","37310","4","345","2017-11-17 01:18:34.487000000"
"37311","11","2","55794","4","","","345","2017-12-01 18:59:14.153000000"
"37311","11","3","57608","3","","","345","2019-11-11 18:28:08.643000000"
"37311","14","1","","","37310","4","345","2017-11-17 01:18:34.487000000"
"37311","14","2","55794","4","","","345","2017-12-01 18:59:14.153000000"
"37311","14","3","57608","3","","","345","2019-11-11 18:28:08.643000000"
"37311","16","1","","","37310","4","345","2017-11-17 01:18:34.487000000"
"37311","16","2","55794","4","","","345","2017-12-01 18:59:14.153000000"
"37311","16","3","57608","3","","","345","2019-11-11 18:28:08.643000000"
"37311","20","1","57608","10","","","345","2021-05-19 20:09:42.910000000"
"37311","20","2","58786","4","","","345","2021-05-19 20:10:06.943000000"
"37311","20","3","","","38633","3","345","2021-05-19 20:10:42.877000000"
"37313","11","1","","","37312","4","345","2017-11-17 02:03:59.357000000"
"37313","11","2","55779","4","","","345","2017-12-01 19:33:06.777000000"
"37313","11","3","57517","3","","","345","2019-10-29 20:31:41.963000000"
"37313","14","1","","","37312","4","345","2017-11-17 02:03:59.357000000"
"37313","14","2","55779","4","","","345","2017-12-01 19:33:06.777000000"
"37313","14","3","57517","3","","","345","2019-10-29 20:31:41.963000000"
"37313","15","1","","","37312","4","345","2017-11-17 02:03:59.357000000"
"37313","15","2","55779","4","","","345","2017-12-01 19:33:06.777000000"
"37313","15","3","57517","3","","","345","2019-10-29 20:31:41.963000000"
"37313","19","1","","","37312","4","345","2017-11-17 02:03:59.357000000"
"37313","19","2","55779","4","","","345","2017-12-01 19:33:06.777000000"
"37313","19","3","57517","3","","","345","2019-10-29 20:31:41.963000000"
"37315","11","1","","","37314","3","345","2018-12-17 22:18:59.607000000"
"37315","11","2","56255","9","","","345","2019-03-13 21:48:30.090000000"
"37315","11","3","57340","3","","","345","2019-09-24 14:35:24.827000000"
"37321","16","1","55840","5","","","345","2018-05-15 20:57:49.550000000"
"37321","16","2","","","37320","3","345","2018-05-15 20:58:03.240000000"
"37321","16","3","57464","4","","","345","2019-10-28 04:48:09.290000000"
"37321","18","1","55840","5","","","345","2018-05-15 20:57:49.550000000"
"37321","18","2","","","37320","3","345","2018-05-15 20:58:03.240000000"
"37321","18","3","57464","4","","","345","2019-10-28 04:48:09.290000000"
"37321","19","1","55840","5","","","345","2018-05-15 20:57:49.550000000"
"37321","19","2","","","37320","3","345","2018-05-15 20:58:03.240000000"
"37321","19","3","57464","4","","","345","2019-10-28 04:48:09.290000000"
"37321","19","4","56372","6","","","345","2020-02-18 22:18:02.047000000"
"37321","20","1","55840","5","","","345","2018-05-15 20:57:49.550000000"
"37321","20","2","","","37320","3","345","2018-05-15 20:58:03.240000000"
"37321","20","3","57464","4","","","345","2019-10-28 04:48:09.290000000"
"37321","20","4","56372","6","","","345","2020-02-18 22:18:02.047000000"
"37348","13","1","56161","2","","","228","2018-10-09 18:19:28.460000000"
"37348","13","2","","","37347","3","228","2018-10-09 18:19:40.337000000"
"37348","13","3","56974","2","","","228","2019-08-28 20:22:25.823000000"
"37350","16","1","","","37349","4","364","2018-11-07 20:51:45.713000000"
"37350","16","2","56205","10","","","364","2018-12-20 02:21:23.037000000"
"37350","16","3","56706","6","","","364","2019-08-19 23:48:50.403000000"
"37350","20","1","","","37349","4","364","2018-11-07 20:51:45.713000000"
"37350","20","2","56205","10","","","364","2018-12-20 02:21:23.037000000"
"37350","20","3","56706","6","","","364","2019-08-19 23:48:50.403000000"
"37352","13","1","","","37351","3","228","2017-09-14 12:34:50.490000000"
"37352","13","2","55736","2","","","228","2017-11-08 13:55:55.593000000"
"37352","13","3","56940","2","","","238","2019-08-19 13:01:32.847000000"
"37352","14","1","","","37351","3","228","2017-09-14 12:34:50.490000000"
"37352","14","2","55736","2","","","228","2017-11-08 13:55:55.593000000"
"37352","14","3","56940","2","","","238","2019-08-19 13:01:32.847000000"
"37352","17","1","","","37351","3","228","2017-09-14 12:34:50.490000000"
"37352","17","2","55736","2","","","228","2017-11-08 13:55:55.593000000"
"37352","17","3","56940","2","","","238","2019-08-19 13:01:32.847000000"
"37356","9","1","55876","2","","","228","2018-01-12 20:09:41.157000000"
"37356","9","2","","","37355","3","228","2018-01-12 20:11:34.380000000"
"37356","9","3","56997","2","","","238","2019-09-03 17:10:03.820000000"
"37356","12","1","58708","3","","","228","2021-05-13 20:16:15.687000000"
"37356","12","2","56997","10","","","228","2021-05-13 20:18:34.253000000"
"37360","16","1","","","37359","5","345","2018-06-21 17:00:54.197000000"
"37360","16","2","55531","4","","","345","2018-06-26 18:33:33.337000000"
"37360","16","3","56042","3","","","345","2018-06-26 18:33:50.497000000"
"37360","17","1","","","37359","5","345","2018-06-21 17:00:54.197000000"
"37360","17","2","55531","4","","","345","2018-06-26 18:33:33.337000000"
"37360","17","3","56042","3","","","345","2018-06-26 18:33:50.497000000"
"37364","13","1","","","37363","3","228","2018-11-09 18:52:16.243000000"
"37364","13","2","56190","3","","","228","2018-11-13 13:04:08.710000000"
"37364","13","3","56596","3","","","228","2019-05-17 11:55:21.760000000"
"37364","14","1","","","37363","3","228","2018-11-09 18:52:16.243000000"
"37364","14","2","56190","3","","","228","2018-11-13 13:04:08.710000000"
"37364","14","3","56596","3","","","228","2019-05-17 11:55:21.760000000"
"37364","16","1","","","37363","3","228","2018-11-09 18:52:16.243000000"
"37364","16","2","56190","3","","","228","2018-11-13 13:04:08.710000000"
"37364","16","3","56596","3","","","228","2019-05-17 11:55:21.760000000"
"37364","18","1","","","37363","3","228","2018-11-09 18:52:16.243000000"
"37364","18","2","56190","3","","","228","2018-11-13 13:04:08.710000000"
"37364","18","3","56596","3","","","228","2019-05-17 11:55:21.760000000"
"37364","19","1","","","37363","3","228","2018-11-09 18:52:16.243000000"
"37364","19","2","56190","3","","","228","2018-11-13 13:04:08.710000000"
"37364","19","3","56596","3","","","228","2019-05-17 11:55:21.760000000"
"37368","14","1","","","37367","5","345","2018-11-07 20:50:20.467000000"
"37368","14","2","56207","4","","","345","2018-12-20 02:23:52.020000000"
"37368","14","3","56711","7","","","345","2019-08-19 23:53:29.800000000"
"37368","18","1","","","37367","5","345","2018-11-07 20:50:20.467000000"
"37368","18","2","56207","4","","","345","2018-12-20 02:23:52.020000000"
"37368","18","3","56711","7","","","345","2019-08-19 23:53:29.800000000"
"37371","42","1","53252","50","","","331","2017-11-20 15:16:31.453000000"
"37371","42","2","","","35448","45","331","2017-11-20 15:17:35.943000000"
"37371","42","3","55809","10","","","331","2017-12-01 16:34:47.047000000"
"37371","42","4","","","37370","5","331","2017-12-01 17:52:18.090000000"
"37371","42","5","56672","3","","","331","2019-07-03 17:28:39.617000000"
"37373","30","1","","","37372","8","364","2018-07-11 22:49:55.783000000"
"37373","30","2","56061","13","","","364","2018-08-16 21:04:02.603000000"
"37373","31","1","","","37372","8","364","2018-07-11 22:49:55.783000000"
"37373","31","2","56061","13","","","364","2018-08-16 21:04:02.603000000"
"37373","31","3","57204","3","","","364","2019-09-19 21:33:04.510000000"
"37373","36","1","","","37372","8","364","2018-07-11 22:49:55.783000000"
"37373","36","2","56061","13","","","364","2018-08-16 21:04:02.603000000"
"37373","36","3","57204","3","","","364","2019-09-19 21:33:04.510000000"
"37373","37","1","","","37372","8","364","2018-07-11 22:49:55.783000000"
"37373","37","2","56061","13","","","364","2018-08-16 21:04:02.603000000"
"37373","37","3","57204","3","","","364","2019-09-19 21:33:04.510000000"
"37379","33","1","55668","2","","","374","2017-07-26 19:51:56.170000000"
"37379","33","2","","","37378","13","374","2017-07-26 19:52:22.100000000"
"37379","33","3","56625","3","","","391","2019-06-06 13:04:27.287000000"
"37379","37","1","55668","2","","","374","2017-07-26 19:51:56.170000000"
"37379","37","2","","","37378","13","374","2017-07-26 19:52:22.100000000"
"37379","37","3","56625","3","","","391","2019-06-06 13:04:27.287000000"
"37387","18","1","55677","2","","","378","2017-08-03 21:52:31.020000000"
"37387","18","2","","","37386","13","378","2017-08-03 21:52:40.257000000"
"37387","18","3","56616","3","","","394","2019-06-03 19:28:00.200000000"
"37387","21","1","55677","2","","","378","2017-08-03 21:52:31.020000000"
"37387","21","2","","","37386","13","378","2017-08-03 21:52:40.257000000"
"37387","21","3","56616","3","","","394","2019-06-03 19:28:00.200000000"
"37398","21","3","55827","2","","","368","2017-12-06 21:09:51.910000000"
"37398","21","4","57677","5","","","368","2019-11-21 23:54:43.120000000"
"37421","14","1","55848","8","","","269","2018-02-02 17:18:12.040000000"
"37421","14","2","57435","4","","","297","2019-10-04 15:03:39.697000000"
"37421","17","1","57435","8","","","297","2021-02-19 18:43:25.643000000"
"37421","17","2","58546","4","","","297","2021-02-19 18:43:12.143000000"
"37475","17","2","55672","4","","","297","2018-12-28 16:20:08.543000000"
"37475","17","3","56252","2","","","297","2018-12-28 16:22:14.400000000"
"37485","14","1","56539","6","","","297","2020-06-05 13:03:03.610000000"
"37485","14","2","58100","5","","","297","2020-06-05 13:03:03.610000000"
"37502","18","1","","","37501","10","364","2018-12-18 05:59:52.227000000"
"37502","18","2","55675","8","","","364","2018-12-21 15:01:07.397000000"
"37502","18","3","56240","7","","","364","2018-12-21 15:02:51.677000000"
"37504","16","1","","","37503","7","345","2018-12-18 06:01:44.210000000"
"37504","16","2","55676","7","","","345","2018-12-21 15:04:49.650000000"
"37504","16","3","56241","7","","","345","2018-12-21 15:05:04.960000000"
"37531","14","1","57893","2","","","374","2019-12-18 19:40:16.903000000"
"37531","14","2","","","38250","5","374","2019-12-18 19:40:49.600000000"
"37531","14","3","56866","6","","","374","2019-12-18 19:47:16.367000000"
"37535","14","1","55852","6","","","297","2018-02-02 19:35:38.850000000"
"37535","14","2","57736","3","","","297","2019-11-08 19:50:10.147000000"
"37535","16","1","55852","6","","","297","2018-02-02 19:35:38.850000000"
"37535","16","2","57736","3","","","297","2019-11-08 19:50:10.147000000"
"37535","18","1","55852","6","","","297","2018-02-02 19:35:38.850000000"
"37535","18","2","57736","3","","","297","2019-11-08 19:50:10.147000000"
"37537","14","1","","","37536","3","143","2018-12-14 20:05:09.970000000"
"37537","14","2","56235","2","","","143","2018-12-18 20:17:38.580000000"
"37537","14","3","55703","5","","","143","2018-12-18 20:17:57.970000000"
"37539","9","1","55879","2","","","143","2018-01-22 17:42:09.567000000"
"37539","9","2","57588","3","","","143","2019-11-26 19:51:44.133000000"
"37539","9","3","","","37538","3","143","2021-02-09 16:12:11.173000000"
"37539","11","1","55879","2","","","143","2018-01-22 17:42:09.567000000"
"37539","11","2","57588","3","","","143","2019-11-26 19:51:44.133000000"
"37539","11","3","","","37538","3","143","2021-02-09 16:12:11.173000000"
"37547","12","1","","","37546","6","364","2018-03-19 18:37:26.260000000"
"37547","12","2","55936","2","","","364","2018-04-19 12:05:30.650000000"
"37547","12","3","57497","4","","","364","2019-10-15 22:09:10.390000000"
"37547","13","1","","","37546","6","364","2018-03-19 18:37:26.260000000"
"37547","13","2","55936","2","","","364","2018-04-19 12:05:30.650000000"
"37547","13","3","57497","4","","","364","2019-10-15 22:09:10.390000000"
"37549","12","1","","","37548","5","345","2018-03-19 18:38:01.520000000"
"37549","12","2","55938","2","","","345","2018-04-19 12:06:53.663000000"
"37549","12","3","57498","4","","","345","2019-10-15 22:10:18.503000000"
"37549","13","1","","","37548","5","345","2018-03-19 18:38:01.520000000"
"37549","13","2","55938","2","","","345","2018-04-19 12:06:53.663000000"
"37549","13","3","57498","4","","","345","2019-10-15 22:10:18.503000000"
"37561","15","1","55830","2","","","368","2017-12-06 21:06:07.170000000"
"37561","15","2","57682","3","","","368","2019-11-22 00:01:12.027000000"
"37564","9","1","56263","6","","","368","2019-01-05 01:27:27.657000000"
"37564","9","4","","","37563","4","368","2019-01-05 01:29:21.007000000"
"37564","9","5","56666","6","","","368","2019-06-22 03:00:49.373000000"
